"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
1,2.1,"2.1.3","SFP","SFP","Impartir y difundir en el SICAVISP los cursos de: Los conflictos de intereses en el ejercicio público, Sistema de alertadores internos y externos de la corrupción, y Elementos para combatir el cohecho internacional, Ética en la APF.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
1,2.1,"2.1.3","SFP","SFP","Brindar capacitación a los Estados de Baja California y Tamaulipas en materia de responsabilidades administrativas","Evento","Responsabilidades administrativas","Evento","Resp. Admin.","44927","45291",0,NA
1,2.1,"2.1.3","SFP","SFP","Brindar capacitación en materia de responsabilidades por medio del curso en línea y de manera virtual al personal de los OIC y las UR.","Actividad","Responsabilidades administrativas","Actividad","Resp. Admin.","44927","45291",0,NA
1,2.1,"2.1.3","TFJA","TFJA","Especialidad en Responsabilidades Administrativas y SNA Presencial y en Línea: Posgrado: Se imparte de forma presencial (instalaciones del TFJA) o en línea (Plataforma Educativa Temis). Formar especialistas con los conocimientos jurídicos teóricos y prácticos de la normatividad que regula la actividad de las personas servidoras públicas, la responsabilidad en que incurren en la ejecución de sus actos y el procedimiento para substanciar los juicios de esta materia. Así como estudiar el Sistema Nacional Anticorrupción desde su integración y hasta las acciones que ejercen para la prevención, disuasión, detección y sanción de faltas administrativas o hechos de corrupción.	 Curso en Línea: Normas y Principios Éticos del TFJA: Es un curso en Línea (Plataforma Educativa Temis): Normas y Principios Éticos del Tribunal Federal de Justicia Administrativa. Contextualizar dentro del quehacer cotidiano de las personas servidoras públicas que laboran en el TFJA, las nociones básicas de la Ética, diferenciando las buenas prácticas y denunciando las malas sensibilizando para desempeñar su trabajo libre de corrupción, fomentando así la confianza de la ciudadanía.",NA,NA,NA,NA,"01-01-2023","12-20-2023",0,NA
1,3.1,"3.1.1","IMP","SENER","Actualización de información de manera transparente con lenguaje ciudadano tanto en la plataforma CompraNet y del registro de Servidores Públicos del gobierno Federal (RUSP) que permite la retroalimentación de la Plataforma Nacional Digital.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
1,3.1,"3.1.1","SFP","SFP","Establecer con el SESNA mecanismos de coordinación para el eventual intercambio de información que se alojará en el Sistema 1 de la PDN, lo cual se hizo mediante reuniones.","Evento","Responsabilidades administrativas","Evento","Resp. Admin.","44927","45291",0,NA
1,3.1,"3.1.2","SSPC","SSPC","Diagnosticar el Desempeño del Sistema de Consulta Pública del Registro Nacional de Detenciones.","Otro","Otra","Otro","Otra","44927","45291",0,NA
1,3.1,"3.1.2 ","SESNA","SESNA","En el marco del desarrollo e implementación del Sistema 1 de la PDN, la SESNA llevó a cabo constantes reuniones de coordinación con la Secretaría de la Función Pública, para que al finalizar el año 2023, sea posible consultar y visualizar la información de las declaraciones patrimoniales y de intereses de las personas servidoras públicas del orden ejecutivo federal. Asimismo, se proyecta la consolidación en la integración de la información a nivel estatal para el año 2024, impulsado y vinculado directamente con la próxima publicación de la normativa secundaria del Sistema 1. Los instrumentos desarrollados para el Sistema 1, son: Proyecto de Declaratoria de inicio de funciones del Sistema de Evolución Patrimonial, de Declaración de Intereses y Constancia de Presentación de Declaración Fiscal de la Plataforma Digital Nacional; por lo que las autoridades de los Entes Públicos del Estado mexicano que cuenten con atribuciones, facultades, funciones u obligaciones respecto de este Sistema quedan sujetas al funcionamiento de la Plataforma Digital Nacional.",NA,NA,NA,NA,"44927","45275",1,NA
1,3.1,"3.1.2 ","SESNA","SESNA","En el marco del desarrollo e implementación del Sistema 1 de la PDN, la SESNA llevó a cabo constantes reuniones de coordinación con la Secretaría de la Función Pública, para que al finalizar el año 2023, sea posible consultar y visualizar la información de las declaraciones patrimoniales y de intereses de las personas servidoras públicas del orden ejecutivo federal. Asimismo, se proyecta la consolidación en la integración de la información a nivel estatal para el año 2024, impulsado y vinculado directamente con la próxima publicación de la normativa secundaria del Sistema 1. Los instrumentos desarrollados para el Sistema 1, son: Proyecto de los lineamientos que tienen por objeto establecer la participación de las Secretarías Ejecutivas de los Sistemas Locales Anticorrupción y el procedimiento a seguir por parte de los entes públicos de todos los ámbitos de gobierno para la incorporación de la información al Sistema de Evolución Patrimonial, de declaración de intereses y constancia de presentación de declaración fiscal de la Plataforma Digital Nacional; los cuales son de observancia obligatoria y aplicación general para todos los entes públicos federal, estatal y municipal, de conformidad con lo establecido en las Bases para el Funcionamiento de la Plataforma Digital Nacional y demás normatividad aplicable.",NA,NA,NA,NA,"44927","45275",1,NA
1,3.1,"3.1.2 ","SESNA","SESNA","En el marco del desarrollo e implementación del Sistema 1 de la PDN, la SESNA llevó a cabo constantes reuniones de coordinación con la Secretaría de la Función Pública, para que al finalizar el año 2023, sea posible consultar y visualizar la información de las declaraciones patrimoniales y de intereses de las personas servidoras públicas del orden ejecutivo federal. Asimismo, se proyecta la consolidación en la integración de la información a nivel estatal para el año 2024, impulsado y vinculado directamente con la próxima publicación de la normativa secundaria del Sistema 1. Los instrumentos desarrollados para el Sistema 1, son: Asimismo, en cuanto al Sistema 3 de la PDN, se elaboró la propuesta de Formato que indica los datos que se inscribirán en el sistema nacional de servidores públicos y particulares sancionados de la Plataforma Digital Nacional relacionados con las sanciones impuestas a las personas servidoras públicas por la comisión de faltas administrativas graves en términos de la Ley General de Responsabilidades Administrativas y la propuesta del Formato que indica los datos que se inscribirán en el sistema nacional de servidores públicos y particulares sancionados de la Plataforma Digital Nacional relacionados con las sanciones impuestas a los particulares (personas físicas y morales) por la Comisión de faltas administrativas en términos de la Ley General de Responsabilidades Administrativas;",NA,NA,NA,NA,"44927","45275",1,NA
1,3.1,"3.1.1 ","SESNA","SESNA","Proyecto ""Sistema automatizado de evolución patrimonial"", el cual está integrado por los siguientes productos y actividades: 1) Mapeo de buenas prácticas internacionales en materia de sistemas automatizados de evolución patrimonial. En el mapeo se identifican las buenas prácticas aplicadas a nivel internacional relacionadas con la evolución patrimonial y los procesos de verificación que se llevan a cabo. Al respecto, se integraron 13 experiencia nacionales. 2) Protocolo de intervención del proyecto ""Sistema automatizado de evolución patrimonial"" donde se detallan las etapas del proyecto: a) generador de muestras, 2) algoritmo lógico-aritmético y 3) Algoritmo de fraude. 3) Avance en el desarrollo del generador de muestras aleatorias para verificación patrimonial a partir de perfiles de riesgo. ","Entregable","Otro: riesgos de corrupción","Entregable","Riesgos de \ncorrupción","45033","45280",0,NA
1,3.1,"3.1.1 ","SESNA","SESNA","Con base en los resultados de las herramientas informáticas ganadoras del Datatón Anticorrupción 2023, la Secretaría Ejecutiva del Sistema Nacional Anticorrupción desarrollará herramientas tecnológicas y metodologías específicas que permitan a los usuarios de la Plataforma Digital Nacional realizar inteligencia anticorrupción en las siguientes temáticas:1. Evolución patrimonial e identificación de anomalías en dicho procedimiento, a partir de las declaraciones patrimoniales y de intereses de las personas servidoras públicas 2. Sobre precios y falta de ingridad de los particulares que participan en los procedimientos de contrataciones públicas, a partir del uso de información del Sistema 6. Sistema de información pública de contrataciones de la Plataforma Digital Nacional y otras fuentes de información.3. Identificación de posibles contrataciones indebidas, a partir del uso de información de los siguientes sistemas de información de la Plataforma Digital Nacional: * Sistema 1. Sistema de evolución patrimonial, de declaración de intereses y constancia de presentación fiscal; * Sistema 3. Sistema nacional de servidores públicos y particulares sancionados *Sistema 6. Sistema de información pública de contrataciones públicasSe espera que con base en el desarrollo y piloteo de dichas herramientas, el Mercado Digital Anticorrupción de la Plataforma Digital Nacional pueda disponer de desarrollos informáticos específicos que puedan ser utilizados por las autoridades facultadas para prevenir, identificar y sancionar faltas administrativas y hechos de corrupción.","Entregable","Auditoría y fiscalización","Entregable","Auditoría y \nfiscalización","45292","45641",0,NA
1,3.1,"3.1.3 ","SESNA","SESNA","Se impartirá un curso en materia de Extracción, Transformación y Carga de Datos (ETL, por sus siglas en inglés) para las personas servidoras públicas que administran y resguardan información sobre los procedimientos de contrataciones públicas en materia de bienes, servicios y obra pública. La capacitación se impartirá en los tres ámbitos de gobierno, federal, estatal y municipal, así como a otros entes públicos de los tres poderes de gobierno (ejecutivo, legislativo y judicial), así como a Órganos Constitucionalmente Autónomos.","Actividad","Auditoría y fiscalización","Actividad","Auditoría y \nfiscalización","45383","45443",0,NA
1,3.2,"3.2.1","SHCP","SHCP","Se recibieron 142 peticiones vía la red segura Egmont, y se solicitaron 138 peticiones a agencias homólogas extranjeras. Además, a través de la Red de Recuperación de Activos de GAFILAT (RRAG) se recibieron 12 solicitudes de información de 10 países, manteniendo así actualizado el “Registro Estadístico de Solicitudes de Información”.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
1,3.2,"3.2.1","AMEXCID","SRE","Se presentaron en junio de 2023 ante el pleno de la OCDE los avances del Gobierno Federal en materia de combate al cohecho, particularmente protección a denunciantes y responsabilidad de personas morales en actos ílicitos.","Entregable","Otra","Entregable","Otra","44927","45275",0,NA
